,demographics_key,dissemination_area,population,average_age,median_age,total_dwellings,average_household_size,median_household_income,mother_tongue_official_percentage,mother_tongue_unofficial_percentage,census_year
7828,201135203579,35203579,464,,45.6,170,2.7,,97.85,2.15,2011
7829,201135203580,35203580,963,,38.2,440,2.2,,96.34,3.66,2011
7830,201135203581,35203581,317,,47.8,120,2.6,,96.88,3.12,2011
7831,201135203584,35203584,667,,37.1,280,2.4,,95.49,4.51,2011
7832,201135203585,35203585,439,,46.1,160,2.8,,94.32,5.68,2011
7833,201135203586,35203586,435,,40.6,140,3.0,,97.7,2.3,2011
7834,201135203587,35203587,547,,40.8,175,3.2,,95.41,4.59,2011
7835,201135203588,35203588,540,,43.5,195,2.7,,98.15,1.85,2011
7836,201135203589,35203589,690,,43.6,225,3.1,,92.75,7.25,2011
7837,201135203590,35203590,1458,,41.7,505,2.9,,92.81,7.19,2011
7838,201135203591,35203591,900,,35.2,305,3.0,,94.44,5.56,2011
7839,201135203592,35203592,389,,46.5,140,2.9,,92.31,7.69,2011
7840,201135203593,35203593,320,,46.5,110,2.9,,95.31,4.69,2011
7841,201135203594,35203594,834,,41.4,270,3.1,,97.01,2.99,2011
7842,201135203595,35203595,578,,41.9,195,2.9,,97.39,2.61,2011
7843,201135203596,35203596,346,,42.2,110,3.2,,97.1,2.9,2011
7844,201135203597,35203597,454,,43.3,145,3.1,,96.7,3.3,2011
7845,201135203599,35203599,782,,42.4,285,2.7,,97.4,2.6,2011
7846,201135203600,35203600,385,,45.5,150,2.6,,96.1,3.9,2011
7847,201135203604,35203604,754,,41.6,230,3.3,,96.67,3.33,2011
7848,201135203605,35203605,638,,44.8,205,3.0,,96.88,3.12,2011
7849,201135203606,35203606,511,,40.5,165,3.1,,97.06,2.94,2011
7850,201135203607,35203607,759,,38.8,235,3.2,,96.03,3.97,2011
7851,201135203608,35203608,643,,39.3,185,3.4,,96.9,3.1,2011
7852,201135203610,35203610,773,,56.0,210,2.9,,97.39,2.61,2011
7853,201135203611,35203611,398,,46.4,140,2.7,,97.5,2.5,2011
7854,201135203612,35203612,540,,44.1,150,3.6,,83.33,16.67,2011
7855,201135203613,35203613,928,,40.6,260,3.6,,83.78,16.22,2011
7856,201135203614,35203614,400,,45.0,115,3.5,,87.5,12.5,2011
7857,201135203615,35203615,459,,43.5,125,3.7,,75.0,25.0,2011
7858,201135203616,35203616,628,,42.2,170,3.8,,84.92,15.08,2011
7859,201135203617,35203617,959,,31.6,275,3.5,,88.02,11.98,2011
7860,201135203618,35203618,2564,,41.8,950,2.7,,88.87,11.13,2011
7861,201135203619,35203619,583,,43.7,175,3.3,,87.93,12.07,2011
7862,201135203620,35203620,985,,50.1,215,3.5,,80.11,19.89,2011
7863,201135203621,35203621,1110,,40.0,310,3.6,,86.03999999999999,13.96,2011
7864,201135203622,35203622,1064,,34.2,320,3.3,,92.02,7.98,2011
7865,201135203623,35203623,975,,38.2,250,3.9,,84.1,15.9,2011
7866,201135203626,35203626,536,,46.2,150,3.7,,85.05,14.95,2011
7867,201135203627,35203627,753,,45.3,220,3.4,,79.47,20.53,2011
7868,201135203628,35203628,385,,45.1,135,3.0,,83.12,16.88,2011
7869,201135203629,35203629,266,,45.7,90,2.9,,84.91,15.09,2011
7870,201135203630,35203630,313,,43.7,95,3.3,,83.87,16.13,2011
7871,201135203631,35203631,445,,47.9,125,3.4,,83.15,16.85,2011
7872,201135203632,35203632,556,,50.9,190,3.0,,98.18,1.82,2011
7873,201135203633,35203633,416,,50.9,155,2.7,,98.81,1.19,2011
7874,201135203634,35203634,528,,44.1,165,3.2,,99.06,0.94,2011
7875,201135203635,35203635,600,,41.4,200,3.0,,100.0,0.0,2011
7876,201135203636,35203636,718,,36.3,270,2.7,,97.9,2.1,2011
7877,201135203637,35203637,415,,38.9,120,3.6,,100.0,0.0,2011
7878,201135203640,35203640,373,,43.4,105,3.4,,96.0,4.0,2011
7879,201135203641,35203641,344,,44.3,110,3.1,,100.0,0.0,2011
7880,201135203649,35203649,0,,,,,,,,2011
7881,201135203650,35203650,1531,,51.9,520,2.5,,98.06,1.94,2011
7882,201135203651,35203651,485,,48.3,185,2.6,,97.94,2.06,2011
7883,201135203652,35203652,420,,37.7,115,3.7,,96.43,3.57,2011
7884,201135203653,35203653,696,,40.4,210,3.3,,97.84,2.16,2011
7885,201135203654,35203654,466,,40.0,145,3.2,,97.85,2.15,2011
7886,201135203655,35203655,464,,42.6,155,3.0,,98.92,1.08,2011
7887,201135203656,35203656,549,,52.1,270,2.0,,99.08,0.92,2011
7888,201135203657,35203657,492,,42.4,160,3.2,,98.98,1.02,2011
7889,201135203658,35203658,373,,40.9,130,3.0,,97.3,2.7,2011
7890,201135203659,35203659,969,,39.5,365,2.7,,96.91,3.09,2011
7891,201135203660,35203660,303,,46.0,105,2.8,,98.36,1.64,2011
7892,201135203661,35203661,690,,38.8,220,3.1,,99.28,0.72,2011
7893,201135203664,35203664,1027,,26.1,350,3.0,,98.54,1.46,2011
7894,201135203666,35203666,470,,24.4,135,3.4,,98.91,1.09,2011
7895,201135203668,35203668,613,,45.3,230,2.7,,99.18,0.82,2011
7896,201135203669,35203669,732,,45.4,255,2.9,,98.63,1.37,2011
7897,201135203670,35203670,782,,34.4,225,3.5,,97.44,2.56,2011
7898,201135203672,35203672,393,,45.2,140,2.7,,98.73,1.27,2011
7899,201135203673,35203673,252,,43.5,95,2.8,,98.0,2.0,2011
7900,201135203675,35203675,612,,45.2,210,2.9,,98.37,1.63,2011
7901,201135203676,35203676,543,,47.2,195,2.7,,99.07,0.93,2011
7902,201135203677,35203677,497,,47.4,175,2.8,,100.0,0.0,2011
7903,201135203678,35203678,244,,48.2,90,2.7,,100.0,0.0,2011
7904,201135203679,35203679,370,,48.9,115,3.1,,98.65,1.35,2011
7905,201135203680,35203680,466,,44.8,140,3.3,,98.92,1.08,2011
7906,201135203681,35203681,555,,46.2,175,3.1,,99.1,0.9,2011
7907,201135203682,35203682,785,,48.4,255,3.1,,99.36,0.64,2011
7908,201135203683,35203683,406,,45.6,130,3.1,,98.73,1.27,2011
7909,201135203684,35203684,1016,,40.8,320,3.2,,99.01,0.99,2011
7910,201135203685,35203685,459,,49.0,150,3.1,,98.91,1.09,2011
7911,201135203686,35203686,350,,46.8,120,3.0,,98.57,1.43,2011
7912,201135203687,35203687,721,,38.6,245,3.0,,97.92,2.08,2011
7913,201135203688,35203688,649,,44.0,220,2.9,,98.45,1.55,2011
7914,201135203689,35203689,598,,45.1,185,3.2,,98.32,1.68,2011
7915,201135203690,35203690,535,,45.6,160,3.3,,98.13,1.87,2011
7916,201135203691,35203691,1142,,42.2,340,3.4,,98.25,1.75,2011
7917,201135203692,35203692,552,,42.8,155,3.5,,97.27,2.73,2011
7918,201135203693,35203693,606,,44.8,170,3.6,,98.35,1.65,2011
7919,201135203694,35203694,541,,43.5,150,3.6,,98.15,1.85,2011
7920,201135203695,35203695,617,,39.6,175,3.5,,97.58,2.42,2011
7921,201135203696,35203696,506,,44.8,140,3.5,,98.02,1.98,2011
7922,201135203697,35203697,347,,37.2,95,3.4,,95.65,4.35,2011
7923,201135203698,35203698,563,,45.1,175,3.2,,96.4,3.6,2011
7924,201135203699,35203699,537,,44.6,145,3.7,,97.2,2.8,2011
7925,201135203700,35203700,714,,52.1,195,3.1,,98.32,1.68,2011
7926,201135203701,35203701,430,,47.8,140,3.1,,96.51,3.49,2011
7927,201135203703,35203703,526,,37.8,145,3.8,,98.1,1.9,2011
7928,201135203704,35203704,403,,42.9,110,3.7,,98.75,1.25,2011
7929,201135203705,35203705,378,,43.1,110,3.5,,98.68,1.32,2011
7930,201135203708,35203708,1109,,43.3,355,3.1,,99.1,0.9,2011
7931,201135203709,35203709,1015,,34.5,400,2.5,,99.51,0.49,2011
7932,201135203710,35203710,532,,39.3,165,3.2,,99.06,0.94,2011
7933,201135203711,35203711,411,,39.2,120,3.6,,98.8,1.2,2011
7934,201135203712,35203712,428,,46.3,145,3.0,,100.0,0.0,2011
7935,201135203713,35203713,700,,44.4,195,3.4,,100.0,0.0,2011
7936,201135203714,35203714,555,,42.5,150,3.5,,96.36,3.64,2011
7937,201135203715,35203715,443,,42.2,125,3.6,,97.73,2.27,2011
7938,201135203716,35203716,933,,39.5,395,2.3,,98.4,1.6,2011
7939,201135203717,35203717,0,,,,,,,,2011
7940,201135203718,35203718,1412,,39.1,425,3.3,,98.23,1.77,2011
7941,201135203719,35203719,589,,45.3,200,3.0,,99.15,0.85,2011
7942,201135203720,35203720,597,,43.3,190,3.1,,96.67,3.33,2011
7943,201135203721,35203721,411,,52.3,145,2.8,,100.0,0.0,2011
7944,201135203722,35203722,492,,49.0,185,2.6,,98.98,1.02,2011
7945,201135203723,35203723,459,,48.2,165,2.8,,98.91,1.09,2011
7946,201135203724,35203724,537,,48.1,190,2.8,,100.0,0.0,2011
7947,201135203725,35203725,554,,37.2,180,3.1,,99.1,0.9,2011
7948,201135203726,35203726,489,,42.9,180,2.7,,100.0,0.0,2011
7949,201135203729,35203729,403,,40.6,135,3.0,,97.53,2.47,2011
7950,201135203730,35203730,481,,41.4,140,3.4,,98.96,1.04,2011
7951,201135203731,35203731,1270,,41.7,430,2.9,,99.61,0.39,2011
7952,201135203732,35203732,653,,48.2,240,2.7,,99.23,0.77,2011
7953,201135203733,35203733,526,,39.3,150,3.5,,100.0,0.0,2011
7954,201135203734,35203734,429,,45.8,130,3.2,,97.67,2.33,2011
7955,201135203735,35203735,416,,45.3,135,3.1,,98.8,1.2,2011
7956,201135203736,35203736,434,,46.1,150,2.8,,100.0,0.0,2011
7957,201135203737,35203737,597,,48.9,215,2.8,,100.0,0.0,2011
7958,201135203738,35203738,544,,58.7,145,2.6,,100.0,0.0,2011
7959,201135203739,35203739,434,,47.7,130,3.3,,97.7,2.3,2011
7960,201135203740,35203740,395,,42.4,100,4.0,,97.47,2.53,2011
7961,201135203743,35203743,551,,41.1,155,3.7,,99.1,0.9,2011
7962,201135203744,35203744,646,,40.3,200,3.3,,96.12,3.88,2011
7963,201135203745,35203745,869,,40.0,240,3.6,,98.28,1.72,2011
7964,201135203746,35203746,1079,,37.5,290,3.7,,98.6,1.4,2011
7965,201135203747,35203747,828,,46.0,240,3.5,,97.56,2.44,2011
7966,201135203748,35203748,392,,45.2,120,3.2,,97.47,2.53,2011
7967,201135203751,35203751,431,,42.6,155,2.7,,100.0,0.0,2011
7968,201135203752,35203752,942,,39.6,270,3.5,,96.79,3.21,2011
7969,201135203753,35203753,325,,42.1,105,3.0,,98.44,1.56,2011
7970,201135203754,35203754,454,,50.0,110,3.4,,100.0,0.0,2011
7971,201135203755,35203755,383,,45.2,140,2.8,,98.68,1.32,2011
7972,201135203756,35203756,462,,42.5,150,3.1,,98.92,1.08,2011
7973,201135203757,35203757,574,,45.7,200,2.8,,98.25,1.75,2011
7974,201135203758,35203758,478,,42.1,145,3.3,,97.89,2.11,2011
7975,201135203759,35203759,404,,46.6,145,2.8,,98.77,1.23,2011
7976,201135203760,35203760,431,,45.4,150,3.0,,98.85,1.15,2011
7977,201135203761,35203761,450,,46.0,155,3.0,,100.0,0.0,2011
7978,201135203762,35203762,558,,46.8,225,2.5,,99.1,0.9,2011
7979,201135203766,35203766,1321,,33.2,530,2.5,,97.34,2.66,2011
7980,201135203786,35203786,690,,48.2,250,2.8,,99.28,0.72,2011
7981,201135203787,35203787,700,,41.1,250,2.7,,97.14,2.86,2011
7982,201135203788,35203788,991,,48.6,335,2.7,,99.49,0.51,2011
7983,201135203789,35203789,284,,45.0,110,2.6,,100.0,0.0,2011
7984,201135203790,35203790,483,,44.4,180,2.7,,100.0,0.0,2011
7985,201135203791,35203791,290,,46.7,115,2.5,,98.28,1.72,2011
7986,201135203792,35203792,669,,42.1,300,2.2,,98.51,1.49,2011
7987,201135203793,35203793,330,,78.3,30,2.7,,100.0,0.0,2011
7988,201135203794,35203794,480,,40.7,215,2.2,,100.0,0.0,2011
7989,201135203796,35203796,559,,45.7,220,2.2,,98.21,1.79,2011
7990,201135203798,35203798,426,,40.7,170,2.5,,98.82,1.18,2011
7991,201135203799,35203799,667,,40.4,250,2.6,,99.24,0.76,2011
7992,201135203800,35203800,447,,37.8,155,2.9,,98.88,1.12,2011
7993,201135203801,35203801,543,,44.1,220,2.5,,100.0,0.0,2011
7994,201135203802,35203802,502,,44.8,215,2.3,,100.0,0.0,2011
7995,201135203803,35203803,546,,38.7,220,2.5,,100.0,0.0,2011
7996,201135203807,35203807,610,,37.5,215,2.8,,78.69,21.31,2011
7997,201135203808,35203808,538,,43.0,200,2.6,,96.3,3.7,2011
7998,201135203809,35203809,440,,42.4,175,2.5,,97.73,2.27,2011
7999,201135203810,35203810,535,,42.8,225,2.4,,98.13,1.87,2011
8000,201135203811,35203811,764,,41.0,295,2.6,,98.68,1.32,2011
8001,201135203812,35203812,878,,40.8,400,2.2,,98.86,1.14,2011
8002,201135203813,35203813,468,,41.4,175,2.6,,98.92,1.08,2011
8003,201135203815,35203815,611,,40.0,235,2.5,,99.17,0.83,2011
8004,201135203816,35203816,420,,41.0,165,2.5,,96.39,3.61,2011
8005,201135203817,35203817,639,,39.9,235,2.6,,97.64,2.36,2011
8006,201135203818,35203818,654,,38.6,285,2.2,,98.45,1.55,2011
8007,201135203819,35203819,389,,41.6,150,2.6,,98.72,1.28,2011
8008,201135203820,35203820,689,,51.4,295,1.9,,94.78,5.22,2011
8009,201135203828,35203828,477,,42.4,175,2.7,,91.58,8.42,2011
8010,201135203829,35203829,459,,40.2,175,2.6,,90.0,10.0,2011
8011,201135203830,35203830,587,,38.7,200,3.0,,76.92,23.08,2011
8012,201135203833,35203833,537,,35.1,230,2.3,,94.39,5.61,2011
8013,201135203834,35203834,601,,35.5,310,2.0,,97.5,2.5,2011
8014,201135203835,35203835,341,,38.1,145,2.3,,95.59,4.41,2011
8015,201135203836,35203836,358,,34.6,145,2.3,,98.55,1.45,2011
8016,201135203837,35203837,249,,40.2,100,2.4,,97.96,2.04,2011
8017,201135203838,35203838,493,,38.5,215,2.3,,98.98,1.02,2011
8018,201135203841,35203841,506,,39.1,240,2.1,,91.09,8.91,2011
8019,201135203842,35203842,527,,34.4,190,2.7,,89.52,10.48,2011
8020,201135203843,35203843,516,,36.6,185,2.7,,93.2,6.8,2011
8021,201135203844,35203844,593,,35.3,250,2.4,,88.24,11.76,2011
8022,201135203845,35203845,476,,34.7,180,2.7,,90.53,9.47,2011
8023,201135203846,35203846,355,,40.6,155,2.2,,87.69,12.31,2011
8024,201135203847,35203847,379,,30.4,140,2.7,,92.11,7.89,2011
8025,201135203848,35203848,512,,51.0,230,2.2,,100.0,0.0,2011
8026,201135203849,35203849,548,,50.8,250,2.2,,99.09,0.91,2011
8027,201135203850,35203850,1000,,38.8,480,1.9,,98.35,1.65,2011
8028,201135203851,35203851,302,,38.4,160,1.9,,96.72,3.28,2011
8029,201135203852,35203852,324,,44.8,125,2.5,,95.38,4.62,2011
8030,201135203853,35203853,363,,43.4,150,2.4,,94.44,5.56,2011
8031,201135203857,35203857,2009,,36.6,965,2.1,,95.27,4.73,2011
8032,201135203858,35203858,417,,46.8,195,2.1,,96.39,3.61,2011
8033,201135203859,35203859,376,,37.1,165,2.3,,98.67,1.33,2011
8034,201135203860,35203860,395,,39.2,215,1.8,,94.94,5.06,2011
8035,201135203861,35203861,321,,44.9,205,1.6,,100.0,0.0,2011
8036,201135203864,35203864,671,,37.9,330,2.0,,97.76,2.24,2011
8037,201135203865,35203865,528,,42.6,215,2.4,,96.23,3.77,2011
8038,201135203866,35203866,647,,40.9,305,2.1,,96.88,3.12,2011
8039,201135203867,35203867,506,,40.5,210,2.4,,97.03,2.97,2011
8040,201135203868,35203868,559,,42.1,240,2.3,,97.3,2.7,2011
8041,201135203869,35203869,499,,44.7,210,2.4,,95.96,4.04,2011
8042,201135203870,35203870,457,,47.3,205,2.2,,98.9,1.1,2011
8043,201135203871,35203871,452,,45.0,190,2.4,,96.67,3.33,2011
8044,201135203872,35203872,389,,43.8,155,2.5,,98.7,1.3,2011
8045,201135203873,35203873,277,,42.8,105,2.6,,96.36,3.64,2011
8046,201135203876,35203876,448,,39.0,150,3.0,,86.52,13.48,2011
8047,201135203877,35203877,452,,32.8,190,2.4,,92.22,7.78,2011
8048,201135203878,35203878,624,,62.9,380,1.6,,91.06,8.94,2011
8049,201135203880,35203880,374,,39.5,155,2.3,,98.67,1.33,2011
8050,201135203881,35203881,635,,39.2,325,2.0,,96.83,3.17,2011
8051,201135203882,35203882,373,,39.9,145,2.6,,100.0,0.0,2011
8052,201135203883,35203883,401,,41.8,190,2.1,,98.75,1.25,2011
8053,201135203884,35203884,461,,39.9,200,2.3,,100.0,0.0,2011
8054,201135203885,35203885,418,,42.7,240,1.7,,98.77,1.23,2011
8055,201135203886,35203886,438,,42.8,180,2.4,,95.45,4.55,2011
8056,201135203887,35203887,555,,41.3,225,2.5,,99.1,0.9,2011
8057,201135203888,35203888,772,,45.6,360,2.1,,99.35,0.65,2011
8058,201135203889,35203889,331,,40.6,130,2.4,,100.0,0.0,2011
8059,201135203890,35203890,475,,40.2,215,2.3,,98.95,1.05,2011
8060,201135203891,35203891,544,,36.8,220,2.5,,99.07,0.93,2011
8061,201135203892,35203892,562,,39.4,270,2.0,,99.11,0.89,2011
8062,201135203893,35203893,418,,38.9,205,2.0,,100.0,0.0,2011
8063,201135203895,35203895,485,,46.0,200,2.5,,98.97,1.03,2011
8064,201135203897,35203897,484,,62.6,315,1.5,,94.85,5.15,2011
8065,201135203898,35203898,569,,42.4,220,2.6,,98.21,1.79,2011
8066,201135203899,35203899,1123,,40.8,395,2.9,,96.0,4.0,2011
8067,201135203908,35203908,1278,,39.6,415,3.1,,90.98,9.02,2011
8068,201135203909,35203909,377,,42.7,110,3.3,,93.33,6.67,2011
8069,201135203910,35203910,345,,55.8,120,2.9,,89.86,10.14,2011
8070,201135203911,35203911,753,,44.5,305,2.4,,92.0,8.0,2011
8071,201135203912,35203912,801,,34.6,225,3.6,,91.88,8.12,2011
8072,201135203913,35203913,373,,43.8,120,3.1,,89.19,10.81,2011
8073,201135203914,35203914,1038,,38.9,350,3.0,,90.38,9.62,2011
8074,201135203915,35203915,1086,,26.3,275,3.9,,92.63,7.37,2011
8075,201135203916,35203916,842,,38.2,240,3.5,,86.31,13.69,2011
8076,201135203917,35203917,372,,46.2,115,3.2,,94.67,5.33,2011
8077,201135203919,35203919,240,,38.2,70,3.4,,89.58,10.42,2011
8078,201135203921,35203921,1139,,51.9,470,2.4,,89.47,10.53,2011
8079,201135203922,35203922,375,,43.9,100,3.8,,76.0,24.0,2011
8080,201135203925,35203925,1157,,42.4,310,3.7,,80.09,19.91,2011
8081,201135203926,35203926,264,,42.1,70,3.8,,75.47,24.53,2011
8082,201135203927,35203927,724,,40.4,215,3.3,,87.59,12.41,2011
8083,201135203928,35203928,812,,41.7,235,3.4,,85.28,14.72,2011
8084,201135203929,35203929,964,,42.8,275,3.5,,84.9,15.1,2011
8085,201135203930,35203930,1139,,41.7,315,3.7,,79.39,20.61,2011
8086,201135203931,35203931,366,,39.9,95,3.8,,79.45,20.55,2011
8087,201135203932,35203932,507,,44.6,140,3.6,,76.24,23.76,2011
8088,201135203933,35203933,1141,,43.8,310,3.7,,80.26,19.74,2011
8089,201135203936,35203936,386,,40.2,105,3.7,,76.62,23.38,2011
8090,201135203937,35203937,473,,48.6,130,3.4,,83.87,16.13,2011
8091,201135203938,35203938,343,,38.1,90,3.6,,95.59,4.41,2011
8092,201135203939,35203939,331,,36.5,90,3.7,,95.45,4.55,2011
8093,201135203940,35203940,765,,37.4,190,4.0,,96.71,3.29,2011
8094,201135203943,35203943,638,,35.2,155,4.0,,96.88,3.12,2011
8095,201135203945,35203945,1408,,51.1,565,2.5,,91.84,8.16,2011
8096,201135203946,35203946,3737,,39.4,1310,2.6,,91.88,8.12,2011
8097,201135203947,35203947,3005,,42.4,1075,2.5,,86.52,13.48,2011
8098,201135203948,35203948,2702,,38.0,905,3.0,,85.37,14.63,2011
8099,201135203951,35203951,1651,,44.8,745,2.2,,77.88,22.12,2011
8100,201135203953,35203953,1364,,34.1,460,3.0,,98.53,1.47,2011
8101,201135203954,35203954,6658,,34.6,3055,2.2,,91.89,8.11,2011
8102,201135203955,35203955,1565,,50.3,610,2.3,,98.18,1.82,2011
8103,201135203958,35203958,1068,,37.0,380,2.9,,97.2,2.8,2011
8104,201135203959,35203959,1935,,27.4,670,2.9,,96.12,3.88,2011
8105,201135203960,35203960,2746,,31.3,855,3.2,,94.18,5.82,2011
8106,201135203961,35203961,3080,,33.7,1175,2.6,,94.32,5.68,2011
8107,201135203962,35203962,645,,42.7,250,2.6,,98.45,1.55,2011
8108,201135203965,35203965,1286,,33.8,520,2.5,,96.89,3.11,2011
8109,201135203971,35203971,1477,,35.1,585,2.5,,96.95,3.05,2011
8110,201135203973,35203973,1034,,59.7,540,1.8,,99.52,0.48,2011
8111,201135203974,35203974,1032,,42.1,375,2.8,,93.2,6.8,2011
8112,201135203975,35203975,1776,,72.4,1060,1.7,,87.32,12.68,2011
8113,201135203976,35203976,1837,,40.9,775,2.4,,96.2,3.8,2011
8114,201135203977,35203977,1355,,38.1,660,2.1,,96.31,3.69,2011
8115,201135203978,35203978,4058,,35.4,1555,2.6,,95.19,4.81,2011
8116,201135203979,35203979,1298,,46.1,540,2.4,,93.08,6.92,2011
8117,201135203980,35203980,1926,,32.2,745,2.6,,94.55,5.45,2011
8118,201135203981,35203981,1565,,32.0,655,2.4,,95.21,4.79,2011
8119,201135203984,35203984,851,,47.6,660,1.3,,92.94,7.06,2011
8120,201135203986,35203986,2151,,33.2,1475,1.5,,99.53,0.47,2011
8121,201135203987,35203987,893,,68.1,215,2.2,,95.03,4.97,2011
8122,201135203989,35203989,1203,,59.0,620,1.9,,95.85,4.15,2011
8123,201135203990,35203990,1034,,49.6,395,2.1,,99.51,0.49,2011
8124,201135203991,35203991,984,,50.8,575,1.5,,99.41,0.59,2011
8125,201135203992,35203992,1470,,29.1,450,3.3,,95.92,4.08,2011
8126,201135203993,35203993,954,,36.9,380,2.5,,96.34,3.66,2011
8127,201135203994,35203994,1483,,29.2,505,2.9,,92.93,7.07,2011
8128,201135203995,35203995,998,,41.4,450,2.2,,95.0,5.0,2011
8129,201135203997,35203997,1020,,35.9,405,2.5,,91.63,8.37,2011
8130,201135203998,35203998,876,,47.3,285,3.0,,91.43,8.57,2011
8131,201135204001,35204001,871,,46.0,270,2.4,,85.8,14.2,2011
8132,201135204003,35204003,598,,35.4,330,1.8,,98.31,1.69,2011
8133,201135204004,35204004,3358,,42.5,2190,1.5,,98.96,1.04,2011
8134,201135204005,35204005,1513,,46.7,675,2.2,,98.35,1.65,2011
8135,201135204006,35204006,880,,64.0,525,1.7,,86.36,13.64,2011
8136,201135204007,35204007,1754,,50.4,975,1.8,,97.72,2.28,2011
8137,201135204009,35204009,1103,,35.6,645,1.7,,98.18,1.82,2011
8138,201135204010,35204010,1390,,38.4,455,3.0,,91.73,8.27,2011
8139,201135204011,35204011,1482,,40.7,595,2.2,,98.08,1.92,2011
8140,201135204012,35204012,896,,40.4,320,2.8,,88.33,11.67,2011
8141,201135204013,35204013,1525,,36.2,940,1.6,,98.36,1.64,2011
8142,201135204014,35204014,3318,,35.3,1160,2.9,,94.12,5.88,2011
8143,201135204015,35204015,1596,,38.4,795,2.0,,95.61,4.39,2011
8144,201135204018,35204018,2069,,32.7,1335,1.6,,94.2,5.8,2011
8145,201135204019,35204019,2245,,39.2,1230,1.8,,87.97,12.03,2011
8146,201135204020,35204020,1811,,35.4,935,1.9,,96.41,3.59,2011
8147,201135204021,35204021,1012,,24.4,310,3.3,,93.07,6.93,2011
8148,201135204022,35204022,2050,,36.0,1230,1.7,,99.27,0.73,2011
8149,201135204024,35204024,3060,,36.2,1455,2.1,,90.13,9.87,2011
8150,201135204026,35204026,1920,,43.6,930,2.1,,96.08,3.92,2011
8151,201135204027,35204027,1264,,38.6,510,2.5,,93.68,6.32,2011
8152,201135204028,35204028,2428,,35.0,855,2.9,,91.75,8.25,2011
8153,201135204029,35204029,1140,,38.9,345,3.3,,93.86,6.14,2011
8154,201135204030,35204030,1535,,40.9,555,2.8,,92.83,7.17,2011
8155,201135204032,35204032,1444,,36.3,565,2.5,,97.23,2.77,2011
8156,201135204033,35204033,1901,,42.5,945,2.0,,87.89,12.11,2011
8157,201135204034,35204034,851,,41.3,300,2.8,,93.53,6.47,2011
8158,201135204035,35204035,1390,,36.0,520,2.7,,95.68,4.32,2011
8159,201135204036,35204036,1646,,35.4,515,3.2,,93.92,6.08,2011
8160,201135204038,35204038,939,,38.5,275,3.4,,87.77,12.23,2011
8161,201135204039,35204039,1163,,55.3,775,1.5,,97.85,2.15,2011
8162,201135204040,35204040,853,,61.8,460,1.7,,98.83,1.17,2011
8163,201135204041,35204041,2232,,34.9,895,2.5,,97.31,2.69,2011
8164,201135204042,35204042,1697,,47.2,730,2.3,,96.71,3.29,2011
8165,201135204043,35204043,1884,,35.8,745,2.5,,95.23,4.77,2011
8166,201135204045,35204045,1301,,35.3,565,2.3,,95.38,4.62,2011
8167,201135204047,35204047,1334,,46.4,435,3.1,,99.63,0.37,2011
8168,201135204049,35204049,5247,,46.8,3025,1.7,,97.81,2.19,2011
8169,201135204052,35204052,2263,,29.9,705,3.2,,92.48,7.52,2011
8170,201135204053,35204053,2214,,40.8,1140,1.9,,97.29,2.71,2011
8171,201135204054,35204054,1208,,65.0,725,1.7,,90.91,9.09,2011
8172,201135204055,35204055,2268,,37.5,860,2.6,,94.71,5.29,2011
8173,201135204056,35204056,1739,,26.5,605,2.9,,92.53,7.47,2011
8174,201135204057,35204057,1221,,30.4,385,3.2,,92.21,7.79,2011
8175,201135204058,35204058,1300,,42.0,605,2.1,,95.38,4.62,2011
8176,201135204059,35204059,2848,,30.9,760,3.7,,90.32,9.68,2011
8177,201135204060,35204060,2172,,30.1,795,2.7,,97.24,2.76,2011
8178,201135204061,35204061,1435,,40.6,710,2.0,,96.86,3.14,2011
8179,201135204062,35204062,1813,,27.3,550,3.3,,97.51,2.49,2011
8180,201135204063,35204063,2366,,50.3,955,2.2,,95.77,4.23,2011
8181,201135204064,35204064,1761,,36.2,680,2.6,,96.31,3.69,2011
8182,201135204065,35204065,1604,,36.2,595,2.7,,95.33,4.67,2011
8183,201135204066,35204066,1474,,51.4,695,2.1,,99.32,0.68,2011
8184,201135204067,35204067,1213,,46.3,430,2.8,,97.93,2.07,2011
8185,201135204068,35204068,2411,,36.7,945,2.6,,94.62,5.38,2011
8186,201135204069,35204069,1656,,33.1,625,2.6,,96.37,3.63,2011
8187,201135204070,35204070,1125,,49.6,375,2.5,,96.26,3.74,2011
8188,201135204072,35204072,2762,,39.0,1205,2.3,,93.49,6.51,2011
8189,201135204073,35204073,5537,,32.2,1900,2.9,,93.32,6.68,2011
8190,201135204074,35204074,5313,,27.6,1455,3.6,,90.4,9.6,2011
8191,201135204075,35204075,2044,,46.2,990,2.1,,98.78,1.22,2011
8192,201135204076,35204076,1474,,37.1,685,2.1,,95.5,4.5,2011
8193,201135204077,35204077,1512,,39.9,855,1.8,,97.02,2.98,2011
8194,201135204079,35204079,3147,,36.6,1070,2.9,,94.92,5.08,2011
8195,201135204080,35204080,1844,,40.9,630,2.9,,85.64,14.36,2011
8196,201135204081,35204081,2881,,41.7,1100,2.6,,79.34,20.66,2011
8197,201135204082,35204082,1634,,42.2,650,2.5,,81.65,18.35,2011
8198,201135204083,35204083,2200,,44.5,855,2.6,,78.18,21.82,2011
8199,201135204084,35204084,3350,,50.8,1340,2.5,,83.73,16.27,2011
8200,201135204085,35204085,2750,,33.7,1025,2.7,,92.18,7.82,2011
