,demographics_key,dissemination_area,population,average_age,median_age,total_dwellings,average_household_size,median_household_income,mother_tongue_official_percentage,mother_tongue_unofficial_percentage,census_year
2467,202135120160,35120160,502,43.5,43.2,230,2.2,76000.0,94.0,6.0,2021
2468,202135120231,35120231,581,46.4,48.4,225,2.5,87000.0,91.38,8.62,2021
2469,202135120266,35120266,626,41.2,42.4,220,2.8,91000.0,98.39,1.61,2021
2470,202135120267,35120267,851,41.6,43.6,295,2.9,127000.0,97.63,2.37,2021
2471,202135120268,35120268,675,42.3,42.8,255,2.6,89000.0,97.04,2.96,2021
2472,202135120269,35120269,529,45.1,48.0,215,2.5,86000.0,95.28,4.72,2021
2473,202135120270,35120270,457,42.0,43.2,175,2.6,89000.0,96.74,3.26,2021
2474,202135120271,35120271,2158,41.7,43.2,735,2.9,118000.0,88.63,11.37,2021
2475,202135120272,35120272,2937,39.8,39.6,1065,2.8,115000.0,87.88,12.12,2021
2476,202135120273,35120273,571,44.9,45.2,215,2.5,76500.0,96.19,3.81,2021
2477,202135120280,35120280,554,46.3,50.8,210,2.6,109000.0,97.22,2.78,2021
2478,202135120362,35120362,0,,,,,,,,2021
2479,202135120363,35120363,28,,,,,,,,2021
2480,202135120365,35120365,769,57.6,62.4,505,1.5,36000.0,91.56,8.44,2021
2481,202135120366,35120366,652,39.9,39.2,295,2.2,47200.0,85.5,14.5,2021
2482,202135120367,35120367,916,46.7,49.2,405,2.3,65000.0,89.62,10.38,2021
2483,202135120368,35120368,598,39.9,36.8,260,2.3,76500.0,92.44,7.56,2021
2484,202135120369,35120369,562,59.0,62.8,200,2.2,92000.0,95.83,4.17,2021
2485,202135120375,35120375,15,,,,,,,,2021
2486,202135120376,35120376,1365,44.6,46.4,575,2.4,93000.0,92.31,7.69,2021
2487,202135120377,35120377,628,48.0,52.8,260,2.4,84000.0,96.77,3.23,2021
2488,202135120378,35120378,650,43.1,45.6,240,2.7,97000.0,96.9,3.1,2021
2489,202135120379,35120379,572,43.8,48.0,210,2.7,98000.0,96.52,3.48,2021
2490,202135120380,35120380,522,42.6,45.2,185,2.8,107000.0,98.08,1.92,2021
2491,202135120382,35120382,459,46.1,50.8,185,2.4,95000.0,97.78,2.22,2021
2492,202135120404,35120404,1280,43.9,41.2,525,2.3,92000.0,89.02,10.98,2021
2493,202135120405,35120405,1807,50.7,52.0,630,2.5,93000.0,86.22,13.78,2021
2494,202135120406,35120406,1026,41.0,37.2,325,2.8,62400.0,92.27,7.73,2021
2495,202135120274,35120274,429,47.3,52.8,170,2.5,92000.0,93.02,6.98,2021
2496,202135120275,35120275,531,45.9,50.8,200,2.6,103000.0,97.17,2.83,2021
2497,202135120276,35120276,410,46.7,51.2,170,2.5,98000.0,96.34,3.66,2021
2498,202135120277,35120277,586,42.4,43.6,210,2.8,101000.0,95.73,4.27,2021
2499,202135120278,35120278,795,44.7,49.6,290,2.7,113000.0,96.23,3.77,2021
2500,202135120279,35120279,946,41.6,43.6,325,2.9,119000.0,96.26,3.74,2021
2501,202135120286,35120286,709,46.7,52.0,290,2.4,91000.0,97.87,2.13,2021
2502,202135120296,35120296,524,47.4,54.0,220,2.4,93000.0,96.19,3.81,2021
2503,202135120297,35120297,627,42.5,45.6,230,2.8,110000.0,97.6,2.4,2021
2504,202135120298,35120298,965,41.2,41.2,370,2.6,96000.0,96.37,3.63,2021
2505,202135120299,35120299,531,41.1,42.0,220,2.4,81000.0,98.11,1.89,2021
2506,202135120300,35120300,570,41.2,40.0,225,2.5,72000.0,97.37,2.63,2021
2507,202135120301,35120301,487,48.5,52.4,225,2.2,70500.0,97.94,2.06,2021
2508,202135120302,35120302,743,45.6,48.0,310,2.4,95000.0,96.64,3.36,2021
2509,202135120303,35120303,823,48.7,54.4,350,2.4,92000.0,96.36,3.64,2021
2510,202135120304,35120304,384,48.6,54.8,160,2.4,88000.0,96.05,3.95,2021
2511,202135120305,35120305,510,47.5,51.2,225,2.3,92000.0,95.1,4.9,2021
2512,202135120306,35120306,1067,40.1,40.8,400,2.7,105000.0,96.24,3.76,2021
2513,202135120307,35120307,0,,,,,,,,2021
2514,202135120308,35120308,441,43.8,44.0,175,2.5,86000.0,93.18,6.82,2021
2515,202135120309,35120309,389,41.5,41.2,140,2.8,104000.0,94.87,5.13,2021
2516,202135120310,35120310,412,41.6,40.0,155,2.7,94000.0,96.34,3.66,2021
2517,202135120311,35120311,764,41.1,40.4,370,2.0,58800.0,96.0,4.0,2021
2518,202135120312,35120312,0,,,,,,,,2021
2519,202135120313,35120313,430,44.7,45.6,200,2.1,64500.0,96.51,3.49,2021
2520,202135120314,35120314,402,38.6,38.4,175,2.3,54800.0,97.53,2.47,2021
2521,202135120315,35120315,468,40.0,38.4,180,2.6,78500.0,96.81,3.19,2021
2522,202135120316,35120316,560,41.5,41.6,240,2.3,66000.0,97.32,2.68,2021
2523,202135120317,35120317,507,40.3,39.6,205,2.5,68000.0,96.04,3.96,2021
2524,202135120318,35120318,548,39.5,39.2,215,2.6,84000.0,96.36,3.64,2021
2525,202135120319,35120319,469,40.2,38.0,210,2.3,65500.0,97.87,2.13,2021
2526,202135120320,35120320,537,42.0,40.4,245,2.2,54000.0,97.22,2.78,2021
2527,202135120321,35120321,545,40.8,39.6,250,2.2,63200.0,96.33,3.67,2021
2528,202135120322,35120322,683,53.7,58.4,315,1.8,39600.0,96.49,3.51,2021
2529,202135120323,35120323,913,52.0,55.6,450,1.8,43200.0,96.95,3.05,2021
2530,202135120324,35120324,256,57.4,62.0,165,1.6,42400.0,96.08,3.92,2021
2531,202135120325,35120325,504,40.1,39.2,225,2.2,59200.0,97.03,2.97,2021
2532,202135120326,35120326,460,41.7,38.8,230,2.0,51200.0,95.65,4.35,2021
2533,202135120327,35120327,454,40.9,39.2,185,2.5,72500.0,97.78,2.22,2021
2534,202135120328,35120328,486,47.8,52.4,220,2.2,67500.0,95.88,4.12,2021
2535,202135120329,35120329,582,47.4,51.6,235,2.5,96000.0,92.24,7.76,2021
2536,202135120330,35120330,547,53.7,59.2,285,1.9,65000.0,89.91,10.09,2021
2537,202135120331,35120331,1027,40.4,41.6,355,2.9,126000.0,89.76,10.24,2021
2538,202135120332,35120332,822,46.6,49.2,325,2.6,100000.0,88.41,11.59,2021
2539,202135120333,35120333,635,50.1,54.8,305,2.1,67500.0,96.06,3.94,2021
2540,202135120334,35120334,547,49.8,52.8,225,2.1,56800.0,95.45,4.55,2021
2541,202135120335,35120335,466,37.4,35.2,180,2.5,67500.0,97.83,2.17,2021
2542,202135120336,35120336,1110,39.8,39.6,425,2.6,89000.0,95.95,4.05,2021
2543,202135120337,35120337,473,44.7,48.0,210,2.3,62400.0,97.89,2.11,2021
2544,202135120340,35120340,770,43.8,47.6,285,2.7,100000.0,96.1,3.9,2021
2545,202135120341,35120341,522,43.5,46.0,195,2.7,105000.0,97.12,2.88,2021
2546,202135120342,35120342,721,42.8,46.4,260,2.8,106000.0,97.24,2.76,2021
2547,202135120343,35120343,702,44.4,47.6,260,2.7,94000.0,96.43,3.57,2021
2548,202135120344,35120344,592,41.6,42.4,210,2.8,89000.0,96.64,3.36,2021
2549,202135120345,35120345,559,45.8,51.2,215,2.6,91000.0,95.54,4.46,2021
2550,202135120346,35120346,526,46.8,55.2,260,2.0,44000.0,98.1,1.9,2021
2551,202135120347,35120347,724,25.4,27.6,195,3.0,100000.0,97.24,2.76,2021
2552,202135120348,35120348,443,26.0,28.2,180,2.5,88000.0,94.32,5.68,2021
2553,202135120349,35120349,414,46.7,47.6,200,2.1,71500.0,96.39,3.61,2021
2554,202135120350,35120350,492,41.3,40.4,195,2.6,82000.0,96.97,3.03,2021
2555,202135120351,35120351,384,42.0,40.8,180,2.2,65000.0,96.1,3.9,2021
2556,202135120352,35120352,468,25.2,27.8,165,2.8,89000.0,98.92,1.08,2021
2557,202135120353,35120353,427,41.3,42.8,170,2.6,98000.0,98.82,1.18,2021
2558,202135120354,35120354,412,55.1,62.0,195,2.0,52400.0,94.67,5.33,2021
2559,202135120355,35120355,440,69.8,73.0,275,1.6,44400.0,96.63,3.37,2021
2560,202135120356,35120356,928,45.0,46.8,375,2.5,90000.0,90.32,9.68,2021
2561,202135120357,35120357,657,45.8,50.8,275,2.4,91000.0,93.89,6.11,2021
2562,202135120358,35120358,646,54.8,60.0,350,1.9,52800.0,97.67,2.33,2021
2563,202135120359,35120359,499,48.8,54.4,205,2.5,94000.0,92.0,8.0,2021
2564,202135120360,35120360,647,42.3,43.6,245,2.6,102000.0,94.57,5.43,2021
2565,202135120361,35120361,601,43.7,46.4,225,2.7,107000.0,96.67,3.33,2021
2566,202135120371,35120371,614,45.3,48.8,245,2.5,89000.0,95.93,4.07,2021
2567,202135120372,35120372,791,43.2,46.4,285,2.8,97000.0,98.1,1.9,2021
2568,202135120373,35120373,598,43.1,45.2,220,2.7,97000.0,95.83,4.17,2021
2569,202135120374,35120374,809,43.6,46.4,310,2.6,85000.0,91.36,8.64,2021
2570,202135120410,35120410,2119,44.6,48.4,830,2.5,98000.0,93.75,6.25,2021
2571,202135120412,35120412,981,45.4,50.4,385,2.5,104000.0,94.9,5.1,2021
2572,202135120281,35120281,624,42.4,44.8,220,2.8,94000.0,89.52,10.48,2021
2573,202135120282,35120282,517,47.8,51.2,200,2.3,76500.0,94.62,5.38,2021
2574,202135120283,35120283,524,40.0,40.8,200,2.6,81000.0,97.14,2.86,2021
2575,202135120284,35120284,573,45.2,48.4,255,2.2,71000.0,97.39,2.61,2021
2576,202135120285,35120285,572,42.4,40.4,220,2.5,82000.0,99.11,0.89,2021
2577,202135120287,35120287,578,41.3,42.8,200,2.9,95000.0,97.41,2.59,2021
2578,202135120288,35120288,516,44.7,51.2,195,2.7,86000.0,92.23,7.77,2021
2579,202135120289,35120289,531,43.7,45.2,210,2.5,79000.0,94.34,5.66,2021
2580,202135120290,35120290,580,49.1,54.0,265,2.2,69500.0,94.78,5.22,2021
2581,202135120259,35120259,827,47.3,50.0,360,2.2,57200.0,97.59,2.41,2021
2582,202135120261,35120261,550,49.2,55.6,230,2.3,83000.0,96.36,3.64,2021
2583,202135120262,35120262,692,46.8,51.6,290,2.4,81000.0,94.24,5.76,2021
2584,202135120263,35120263,739,41.9,42.4,255,2.9,95000.0,94.48,5.52,2021
2585,202135120264,35120264,652,40.7,41.6,225,2.9,89000.0,88.37,11.63,2021
2586,202135120265,35120265,679,42.2,45.2,235,2.9,113000.0,97.79,2.21,2021
2587,202135120416,35120416,662,51.6,57.2,340,1.9,46800.0,96.99,3.01,2021
2588,202135120393,35120393,547,45.6,51.2,230,2.4,70500.0,96.33,3.67,2021
2589,202135120394,35120394,632,44.9,49.2,260,2.5,85000.0,96.03,3.97,2021
2590,202135120395,35120395,530,46.4,50.8,210,2.5,75500.0,96.23,3.77,2021
2591,202135120396,35120396,857,49.5,55.6,395,2.2,67500.0,97.06,2.94,2021
2592,202135120397,35120397,467,46.4,52.4,195,2.4,66500.0,95.74,4.26,2021
2593,202135120398,35120398,521,49.0,55.2,235,2.2,70000.0,98.08,1.92,2021
2594,202135120399,35120399,582,50.8,57.6,255,2.3,64500.0,96.55,3.45,2021
2595,202135120400,35120400,518,45.7,47.6,250,2.1,54800.0,97.12,2.88,2021
2596,202135120401,35120401,772,56.9,60.8,300,2.1,61200.0,96.95,3.05,2021
2597,202135120402,35120402,641,45.7,49.2,265,2.4,79500.0,96.83,3.17,2021
2598,202135120255,35120255,526,41.9,45.2,195,2.7,75500.0,89.52,10.48,2021
2599,202135120256,35120256,438,49.0,55.2,190,2.3,66500.0,96.55,3.45,2021
2600,202135120258,35120258,607,45.5,50.0,240,2.5,80000.0,93.44,6.56,2021
2601,202135120413,35120413,662,44.1,48.4,245,2.7,87000.0,97.74,2.26,2021
2602,202135120253,35120253,815,51.7,58.4,370,2.2,68000.0,95.68,4.32,2021
2603,202135120291,35120291,680,49.7,55.2,260,2.4,73000.0,98.39,1.61,2021
2604,202135120292,35120292,699,45.9,50.8,330,2.1,49200.0,96.43,3.57,2021
2605,202135120293,35120293,671,46.9,52.4,305,2.2,57600.0,97.76,2.24,2021
2606,202135120294,35120294,558,46.4,50.8,230,2.4,64500.0,96.4,3.6,2021
2607,202135120295,35120295,844,52.4,59.2,390,2.1,68500.0,95.27,4.73,2021
2608,202135120250,35120250,201,53.6,58.8,100,2.0,,89.74,10.26,2021
2609,202135120252,35120252,539,50.2,55.2,255,2.1,59600.0,96.33,3.67,2021
2610,202135120251,35120251,436,53.0,60.0,205,2.1,54400.0,96.55,3.45,2021
2611,202135120254,35120254,721,52.1,58.0,350,2.0,56400.0,95.17,4.83,2021
2612,202135120239,35120239,400,51.9,58.0,190,2.1,68500.0,93.75,6.25,2021
2613,202135120240,35120240,625,50.4,56.8,290,2.2,62800.0,96.0,4.0,2021
2614,202135120246,35120246,587,50.2,56.8,280,2.1,63600.0,97.44,2.56,2021
2615,202135120235,35120235,588,42.1,44.8,245,2.4,48000.0,97.44,2.56,2021
2616,202135120236,35120236,558,51.8,57.2,275,2.0,52800.0,96.4,3.6,2021
2617,202135120237,35120237,515,55.5,62.4,310,1.7,31400.0,96.12,3.88,2021
2618,202135120238,35120238,986,56.3,62.4,355,2.2,64000.0,94.9,5.1,2021
2619,202135120247,35120247,785,48.2,54.0,330,2.4,72000.0,96.18,3.82,2021
2620,202135120248,35120248,633,46.4,49.6,285,2.2,66500.0,96.06,3.94,2021
2621,202135120233,35120233,484,46.2,52.0,200,2.4,69000.0,97.94,2.06,2021
2622,202135120249,35120249,469,51.0,58.0,215,2.2,67000.0,94.62,5.38,2021
2623,202135120232,35120232,1168,53.3,59.6,560,2.1,68500.0,94.85,5.15,2021
2624,202135120234,35120234,552,50.0,55.6,245,2.2,61200.0,96.36,3.64,2021
2625,202135120241,35120241,654,47.4,51.6,265,2.5,72000.0,94.66,5.34,2021
2626,202135120242,35120242,635,56.0,60.8,315,2.0,80000.0,92.91,7.09,2021
2627,202135120243,35120243,385,48.0,54.0,170,2.3,64000.0,97.44,2.56,2021
2628,202135120244,35120244,637,47.6,54.4,285,2.2,64500.0,96.85,3.15,2021
2629,202135120245,35120245,354,55.5,62.0,170,2.0,64500.0,94.37,5.63,2021
2630,202135130042,35130042,704,53.7,60.4,300,2.3,98000.0,93.57,6.43,2021
2631,202135130043,35130043,793,43.6,45.6,305,2.6,101000.0,95.57,4.43,2021
2632,202135130044,35130044,727,50.3,56.0,300,2.4,114000.0,92.41,7.59,2021
2633,202135130045,35130045,666,48.6,53.6,275,2.4,103000.0,91.73,8.27,2021
2634,202135130046,35130046,519,44.0,48.4,200,2.6,98000.0,96.08,3.92,2021
2635,202135130047,35130047,505,44.4,46.8,200,2.5,90000.0,96.04,3.96,2021
2636,202135130048,35130048,592,46.7,50.8,230,2.5,89000.0,95.76,4.24,2021
2637,202135130049,35130049,484,46.6,50.8,195,2.5,74000.0,91.75,8.25,2021
2638,202135130050,35130050,531,46.0,50.0,220,2.4,94000.0,95.28,4.72,2021
2639,202135130051,35130051,592,46.9,52.0,235,2.5,95000.0,94.92,5.08,2021
2640,202135130052,35130052,517,52.2,59.2,225,2.3,115000.0,89.32,10.68,2021
2641,202135130053,35130053,861,54.7,60.4,410,2.1,84000.0,93.6,6.4,2021
2642,202135130054,35130054,493,54.3,59.2,230,2.1,93000.0,92.86,7.14,2021
2643,202135130055,35130055,1183,69.2,71.5,655,1.8,75000.0,93.25,6.75,2021
2644,202135130056,35130056,515,52.0,57.2,260,2.0,68000.0,99.03,0.97,2021
2645,202135130057,35130057,553,45.8,48.0,230,2.4,78000.0,96.4,3.6,2021
2646,202135130058,35130058,528,48.4,55.2,215,2.3,97000.0,94.34,5.66,2021
2647,202135130059,35130059,391,46.7,50.0,165,2.2,66500.0,97.3,2.7,2021
2648,202135130060,35130060,868,52.3,58.4,345,2.3,75500.0,95.03,4.97,2021
2649,202135130061,35130061,1193,52.3,58.0,585,1.9,55600.0,96.88,3.12,2021
2650,202135130062,35130062,769,34.3,32.4,260,3.0,67500.0,97.39,2.61,2021
2651,202135130063,35130063,566,49.0,54.0,285,2.0,59600.0,94.69,5.31,2021
2652,202135130064,35130064,545,51.1,56.0,310,1.8,54800.0,96.33,3.67,2021
2653,202135130065,35130065,346,57.4,64.5,165,2.0,77500.0,95.71,4.29,2021
2654,202135130066,35130066,1382,53.1,59.2,720,1.9,59600.0,94.55,5.45,2021
2655,202135130067,35130067,667,59.7,64.5,275,2.0,72500.0,95.76,4.24,2021
2656,202135130068,35130068,510,41.7,42.0,185,2.7,94000.0,96.04,3.96,2021
2657,202135130069,35130069,489,43.4,45.2,200,2.5,93000.0,95.92,4.08,2021
2658,202135130070,35130070,616,52.5,57.6,280,2.2,92000.0,95.16,4.84,2021
2659,202135130071,35130071,868,55.0,62.0,390,2.2,95000.0,94.8,5.2,2021
2660,202135130072,35130072,814,50.8,56.0,360,2.3,83000.0,95.06,4.94,2021
2661,202135130073,35130073,527,50.1,55.2,235,2.3,81000.0,95.28,4.72,2021
2662,202135130074,35130074,479,45.9,48.4,195,2.4,76500.0,96.88,3.12,2021
2663,202135130075,35130075,432,46.5,51.2,175,2.5,77000.0,96.51,3.49,2021
2664,202135130077,35130077,623,51.5,58.0,270,2.3,86000.0,95.97,4.03,2021
2665,202135130078,35130078,763,58.8,64.0,370,2.0,83000.0,92.16,7.84,2021
2666,202135130079,35130079,511,46.6,50.4,205,2.5,85000.0,96.08,3.92,2021
2667,202135130080,35130080,501,45.6,49.6,200,2.5,93000.0,96.0,4.0,2021
2668,202135130081,35130081,558,54.0,59.6,240,2.1,88000.0,97.14,2.86,2021
2669,202135130082,35130082,523,51.7,58.4,210,2.2,85000.0,94.29,5.71,2021
2670,202135140184,35140184,503,44.1,47.2,185,2.7,81000.0,96.0,4.0,2021
2671,202135140185,35140185,465,46.5,48.8,175,2.6,87000.0,95.51,4.49,2021
2672,202135140186,35140186,478,41.5,44.0,175,2.8,97000.0,94.74,5.26,2021
2673,202135140187,35140187,970,42.4,41.6,180,2.6,86000.0,96.84,3.16,2021
2674,202135140188,35140188,0,,,,,,,,2021
2675,202135140189,35140189,543,42.7,46.4,205,2.7,101000.0,95.37,4.63,2021
2676,202135140190,35140190,720,45.2,50.8,270,2.7,108000.0,93.06,6.94,2021
2677,202135140191,35140191,648,52.7,59.6,275,2.2,73000.0,94.57,5.43,2021
2678,202135140192,35140192,319,47.2,49.2,160,2.0,68500.0,98.41,1.59,2021
2679,202135140193,35140193,378,49.2,53.2,195,1.9,54000.0,96.05,3.95,2021
2680,202135140194,35140194,345,54.8,60.8,185,1.9,61600.0,97.1,2.9,2021
2681,202135140195,35140195,337,50.9,59.2,135,2.2,68500.0,96.67,3.33,2021
2682,202135140196,35140196,880,54.6,61.6,405,2.2,73000.0,94.32,5.68,2021
2683,202135140197,35140197,1937,56.9,64.5,880,2.2,83000.0,92.76,7.24,2021
2684,202135140198,35140198,758,52.8,58.8,345,2.2,86000.0,93.42,6.58,2021
2685,202135140199,35140199,675,53.4,59.6,310,2.2,85000.0,94.81,5.19,2021
2686,202135140200,35140200,468,44.1,46.4,190,2.4,88000.0,95.7,4.3,2021
2687,202135140201,35140201,1003,53.5,60.4,455,2.2,79000.0,94.03,5.97,2021
2688,202135140202,35140202,681,50.5,54.8,295,2.3,89000.0,94.12,5.88,2021
2689,202135140128,35140128,612,45.1,49.2,230,2.6,102000.0,95.9,4.1,2021
2690,202135140175,35140175,631,45.2,49.6,235,2.7,96000.0,96.03,3.97,2021
2691,202135140176,35140176,532,44.2,46.4,220,2.4,82000.0,96.26,3.74,2021
2692,202135140177,35140177,595,48.2,54.0,300,2.0,56000.0,96.64,3.36,2021
2693,202135140178,35140178,568,46.2,50.8,235,2.5,84000.0,96.49,3.51,2021
2694,202135140179,35140179,448,46.4,50.8,195,2.3,78500.0,96.63,3.37,2021
2695,202135140180,35140180,556,46.1,50.0,215,2.6,86000.0,97.3,2.7,2021
2696,202135140181,35140181,617,48.3,54.4,250,2.5,88000.0,93.5,6.5,2021
2697,202135140182,35140182,632,43.4,46.8,240,2.6,96000.0,98.41,1.59,2021
2698,202135140183,35140183,711,43.8,47.2,260,2.7,95000.0,95.1,4.9,2021
2699,202135140203,35140203,607,40.4,42.4,215,2.8,101000.0,97.52,2.48,2021
2700,202135140139,35140139,485,49.5,55.2,225,2.1,86000.0,95.88,4.12,2021
2701,202135140140,35140140,469,44.5,48.8,180,2.6,106000.0,95.74,4.26,2021
2702,202135140141,35140141,481,41.0,41.6,170,2.8,113000.0,96.91,3.09,2021
2703,202135140142,35140142,606,41.9,45.6,220,2.7,111000.0,96.69,3.31,2021
2704,202135140143,35140143,491,45.2,48.8,185,2.6,121000.0,96.94,3.06,2021
2705,202135140144,35140144,489,43.9,46.4,185,2.7,113000.0,94.9,5.1,2021
2706,202135140145,35140145,727,42.9,45.6,255,2.9,130000.0,95.89,4.11,2021
2707,202135140146,35140146,573,47.0,51.6,215,2.6,106000.0,93.91,6.09,2021
2708,202135140147,35140147,545,47.7,52.4,210,2.6,110000.0,96.36,3.64,2021
2709,202135140170,35140170,435,45.4,50.8,160,2.7,108000.0,95.4,4.6,2021
2710,202135140220,35140220,539,46.3,50.4,215,2.6,88000.0,93.46,6.54,2021
2711,202135140221,35140221,488,46.8,50.8,185,2.6,110000.0,93.88,6.12,2021
2712,202135140222,35140222,418,47.0,52.0,160,2.6,123000.0,95.24,4.76,2021
2713,202135140223,35140223,431,46.4,52.4,160,2.7,113000.0,94.19,5.81,2021
2714,202135140224,35140224,600,43.6,46.8,205,2.9,137000.0,95.0,5.0,2021
2715,202135140225,35140225,472,44.7,46.4,180,2.6,115000.0,95.74,4.26,2021
2716,202135140226,35140226,529,46.5,50.8,210,2.5,110000.0,97.17,2.83,2021
2717,202135140227,35140227,494,42.2,46.0,170,2.9,120000.0,98.99,1.01,2021
2718,202135140228,35140228,450,41.9,45.2,185,2.4,88000.0,97.78,2.22,2021
2719,202135140229,35140229,432,42.5,43.6,175,2.4,84000.0,96.55,3.45,2021
2720,202135140230,35140230,512,49.1,54.8,220,2.4,110000.0,93.2,6.8,2021
2721,202135140236,35140236,393,55.8,59.6,190,2.1,62800.0,96.15,3.85,2021
2722,202135140231,35140231,622,46.3,50.0,235,2.7,106000.0,94.4,5.6,2021
2723,202135140232,35140232,626,43.8,47.6,225,2.8,121000.0,96.03,3.97,2021
2724,202135140233,35140233,590,45.9,51.2,230,2.6,117000.0,94.92,5.08,2021
2725,202135140234,35140234,546,44.3,47.6,205,2.7,113000.0,95.41,4.59,2021
2726,202135140235,35140235,506,46.7,51.2,205,2.5,97000.0,95.05,4.95,2021
2727,202135140237,35140237,388,36.1,35.2,145,2.7,102000.0,100.0,0.0,2021
2728,202135140238,35140238,370,36.4,34.8,125,3.0,116000.0,95.95,4.05,2021
2729,202135140239,35140239,439,39.4,39.6,170,2.6,97000.0,97.73,2.27,2021
2730,202135140240,35140240,393,39.4,38.0,140,2.9,93000.0,96.15,3.85,2021
2731,202135140241,35140241,907,59.8,67.0,435,1.6,50400.0,94.97,5.03,2021
2732,202135140242,35140242,418,43.3,44.8,190,2.2,75000.0,96.43,3.57,2021
2733,202135140243,35140243,428,45.4,48.8,185,2.3,80000.0,100.0,0.0,2021
2734,202135140244,35140244,561,42.3,42.0,255,2.2,76000.0,97.32,2.68,2021
2735,202135140245,35140245,521,57.1,61.2,170,2.2,87000.0,94.74,5.26,2021
2736,202135140246,35140246,575,49.6,53.6,325,1.8,57200.0,93.91,6.09,2021
2737,202135140247,35140247,522,44.9,46.0,235,2.0,49600.0,98.99,1.01,2021
2738,202135140248,35140248,553,47.6,50.8,305,1.8,60400.0,98.2,1.8,2021
2739,202135140249,35140249,517,49.7,55.6,265,1.9,65500.0,96.15,3.85,2021
2740,202135140250,35140250,378,48.6,54.0,175,2.2,88000.0,97.37,2.63,2021
2741,202135140251,35140251,446,48.8,52.0,205,2.1,85000.0,96.55,3.45,2021
2742,202135140252,35140252,1943,54.0,60.4,870,2.2,96000.0,93.83,6.17,2021
2743,202135140253,35140253,478,49.4,56.0,220,2.2,89000.0,93.75,6.25,2021
2744,202135140254,35140254,503,46.4,47.6,210,2.4,88000.0,97.0,3.0,2021
2745,202135140255,35140255,486,49.5,55.2,215,2.2,84000.0,95.88,4.12,2021
2746,202135140256,35140256,414,48.5,53.2,175,2.4,96000.0,93.9,6.1,2021
2747,202135140257,35140257,533,41.3,42.0,190,2.8,110000.0,96.26,3.74,2021
2748,202135140258,35140258,445,44.7,46.0,170,2.6,112000.0,96.63,3.37,2021
2749,202135140259,35140259,511,44.5,48.8,200,2.5,99000.0,97.09,2.91,2021
2750,202135140260,35140260,470,42.9,43.2,170,2.7,107000.0,96.81,3.19,2021
2751,202135140261,35140261,421,44.7,47.6,155,2.7,108000.0,95.24,4.76,2021
2752,202135140262,35140262,784,50.3,56.8,320,2.4,105000.0,92.36,7.64,2021
2753,202135140148,35140148,1639,54.5,59.6,615,2.4,92000.0,91.72,8.28,2021
2754,202135140149,35140149,640,34.7,32.4,240,2.7,59600.0,98.45,1.55,2021
2755,202135140150,35140150,286,43.0,44.8,110,2.6,114000.0,91.23,8.77,2021
2756,202135140151,35140151,348,40.4,41.2,120,2.9,107000.0,95.65,4.35,2021
2757,202135140152,35140152,331,45.0,47.2,135,2.4,99000.0,93.85,6.15,2021
2758,202135140153,35140153,885,42.2,42.4,390,2.3,65500.0,96.61,3.39,2021
2759,202135140154,35140154,439,50.8,56.4,220,2.0,65500.0,90.91,9.09,2021
2760,202135140155,35140155,421,50.3,55.6,215,1.9,62000.0,95.24,4.76,2021
2761,202135140156,35140156,485,45.7,48.0,225,2.1,71500.0,93.81,6.19,2021
2762,202135140157,35140157,493,50.3,54.0,280,1.8,59200.0,90.91,9.09,2021
2763,202135140158,35140158,472,48.4,47.2,200,1.9,46400.0,94.74,5.26,2021
2764,202135140159,35140159,448,43.2,44.4,220,2.0,60000.0,94.38,5.62,2021
2765,202135140160,35140160,790,58.4,65.5,425,1.7,62400.0,93.67,6.33,2021
2766,202135140161,35140161,545,56.6,61.2,315,1.8,66500.0,93.58,6.42,2021
2767,202135140162,35140162,577,47.2,50.0,275,2.1,71500.0,93.91,6.09,2021
2768,202135140163,35140163,474,56.8,64.5,280,1.7,48800.0,95.74,4.26,2021
2769,202135140164,35140164,513,50.3,56.0,265,2.0,73000.0,95.1,4.9,2021
2770,202135140165,35140165,643,55.8,61.2,350,1.8,62000.0,91.47,8.53,2021
2771,202135140166,35140166,655,52.6,58.4,285,2.3,98000.0,93.13,6.87,2021
2772,202135140167,35140167,480,44.8,47.6,235,2.1,58400.0,96.88,3.12,2021
2773,202135140168,35140168,837,48.8,52.8,360,2.3,96000.0,93.37,6.63,2021
2774,202135140169,35140169,510,52.5,58.4,240,2.1,91000.0,93.07,6.93,2021
2775,202135140208,35140208,3193,55.9,63.2,1370,2.2,88000.0,92.63,7.37,2021
2776,202135140209,35140209,322,49.1,53.2,140,2.3,87000.0,93.85,6.15,2021
2777,202135140210,35140210,497,44.9,48.4,210,2.3,82000.0,94.95,5.05,2021
2778,202135140211,35140211,372,43.7,45.2,170,2.2,75000.0,97.3,2.7,2021
2779,202135140212,35140212,446,40.1,40.8,170,2.7,86000.0,95.51,4.49,2021
2780,202135140213,35140213,397,40.3,37.2,140,2.8,104000.0,97.47,2.53,2021
2781,202135140214,35140214,408,48.2,52.8,170,2.4,81000.0,90.24,9.76,2021
2782,202135140215,35140215,349,48.1,52.8,145,2.4,100000.0,94.29,5.71,2021
2783,202135140216,35140216,455,43.8,42.4,190,2.3,78500.0,95.6,4.4,2021
2784,202135140217,35140217,198,78.0,82.0,45,1.3,,100.0,0.0,2021
